metadata_file,stale_reference,replacement_reference,expected_mp4_exists,ffprobe_passes,classification,blocked_reason
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv,/DATA/yes/models/strawberrytabby/564677_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/487723_720p.mkv,/DATA/yes/models/gem-the-jewels/487723_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/gem-the-jewels/548555_720p.mkv,/DATA/yes/models/gem-the-jewels/548555_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/katianakayfree/278848_720p.mkv,/DATA/yes/models/katianakayfree/278848_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/3888823_hq.mkv.face-meta.json,/DATA/yes/unknown/3888823_hq.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/3888823_hq.mkv.face-meta.json,/DATA/yes/unknown/3888823_hq.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/438588_720p.mkv,/DATA/yes/models/alannasworldx/438588_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/alannasworldx/256433_720p.mkv,/DATA/yes/models/alannasworldx/256433_720p.mp4,True,True,safe exact path migration,
